layer,proj,idx,sigma,m_sigma,ratio
1,o_proj,84,1.917969,1.920738,1.001444
1,o_proj,88,1.890625,1.893354,1.001444
1,o_proj,92,1.876953,1.879663,1.001444
1,o_proj,96,1.850586,1.853257,1.001443
1,o_proj,100,1.827148,1.829785,1.001443
1,o_proj,104,1.807617,1.810225,1.001443
1,o_proj,108,1.782227,1.784797,1.001442
1,o_proj,112,1.764648,1.767193,1.001442
1,o_proj,116,1.741211,1.743721,1.001442
1,o_proj,120,1.714844,1.717315,1.001441
1,o_proj,124,1.697266,1.699711,1.001441
2,q_proj,0,5.542969,5.538416,0.999179
2,q_proj,4,4.480469,4.476788,0.999178
2,q_proj,8,3.992188,3.988907,0.999178
2,q_proj,12,3.779297,3.776191,0.999178
2,q_proj,16,3.548828,3.545911,0.999178
2,q_proj,20,3.376953,3.374177,0.999178
2,q_proj,24,3.296875,3.294164,0.999178
2,q_proj,28,3.212891,3.210249,0.999178
2,q_proj,32,3.119141,3.116576,0.999178
2,q_proj,36,3.052734,3.050224,0.999178
2,q_proj,40,2.998047,2.995581,0.999178
2,q_proj,44,2.9375,2.935084,0.999178
2,q_proj,48,2.859375,2.857023,0.999178
2,q_proj,52,2.810547,2.808235,0.999178
2,q_proj,56,2.769531,2.767253,0.999178
2,q_proj,60,2.722656,2.720417,0.999177
2,q_proj,64,2.699219,2.696999,0.999177
2,q_proj,68,2.644531,2.642356,0.999177
2,q_proj,72,2.607422,2.605277,0.999177
2,q_proj,76,2.568359,2.566247,0.999177
2,q_proj,80,2.544922,2.542828,0.999177
2,q_proj,84,2.503906,2.501846,0.999177
2,q_proj,88,2.46875,2.466719,0.999177
2,q_proj,92,2.4375,2.435495,0.999177
2,q_proj,96,2.396484,2.394513,0.999177
2,q_proj,100,2.373047,2.371094,0.999177
2,q_proj,104,2.339844,2.337919,0.999177
2,q_proj,108,2.3125,2.310597,0.999177
2,q_proj,112,2.287109,2.285228,0.999177
2,q_proj,116,2.25,2.248149,0.999177
2,q_proj,120,2.230469,2.228633,0.999177
2,q_proj,124,2.199219,2.197409,0.999177
2,k_proj,0,3.027344,3.020056,0.997593
2,k_proj,4,2.621094,2.614825,0.997608
2,k_proj,8,2.443359,2.437535,0.997616
2,k_proj,12,2.353516,2.347915,0.99762
2,k_proj,16,2.269531,2.26414,0.997624
2,k_proj,20,2.240234,2.234915,0.997626
2,k_proj,24,2.205078,2.199847,0.997628
2,k_proj,28,2.167969,2.162829,0.997629
2,k_proj,32,2.140625,2.135553,0.997631
2,k_proj,36,2.119141,2.114122,0.997632
2,k_proj,40,2.085938,2.081001,0.997634
2,k_proj,44,2.064453,2.05957,0.997635
2,k_proj,48,2.041016,2.036191,0.997636
2,k_proj,52,2.017578,2.012811,0.997637
2,k_proj,56,1.996094,1.99138,0.997639
2,k_proj,60,1.976562,1.971897,0.99764
2,k_proj,64,1.958984,1.954362,0.997641
2,k_proj,68,1.933594,1.929034,0.997642
2,k_proj,72,1.916016,1.9115,0.997643
2,k_proj,76,1.893555,1.889094,0.997644
2,k_proj,80,1.874023,1.869611,0.997645
2,k_proj,84,1.851562,1.847205,0.997647
2,k_proj,88,1.834961,1.830645,0.997648
2,k_proj,92,1.81543,1.811162,0.997649
2,k_proj,96,1.794922,1.790704,0.99765
2,k_proj,100,1.771484,1.767324,0.997652
2,k_proj,104,1.749023,1.744919,0.997653
2,k_proj,108,1.714844,1.710823,0.997655
2,k_proj,112,1.693359,1.689391,0.997657
2,k_proj,116,1.658203,1.654321,0.997659
2,k_proj,120,1.638672,1.634838,0.99766
2,k_proj,124,1.603516,1.599768,0.997663
2,v_proj,0,1.208008,1.206828,0.999023
2,v_proj,4,0.993164,0.992194,0.999023
2,v_proj,8,0.961914,0.960974,0.999023
2,v_proj,12,0.941406,0.940486,0.999023
2,v_proj,16,0.929199,0.928291,0.999023
2,v_proj,20,0.917969,0.917072,0.999023
2,v_proj,24,0.90332,0.902437,0.999023
2,v_proj,28,0.894531,0.893657,0.999023
2,v_proj,32,0.883789,0.882925,0.999023
2,v_proj,36,0.871582,0.87073,0.999022
2,v_proj,40,0.863281,0.862437,0.999022
2,v_proj,44,0.853516,0.852681,0.999022
2,v_proj,48,0.844238,0.843413,0.999022
2,v_proj,52,0.836426,0.835608,0.999022
2,v_proj,56,0.828125,0.827315,0.999022
2,v_proj,60,0.818848,0.818047,0.999022
2,v_proj,64,0.810059,0.809267,0.999022
2,v_proj,68,0.801758,0.800974,0.999022
2,v_proj,72,0.794434,0.793657,0.999022
2,v_proj,76,0.789062,0.788291,0.999022
2,v_proj,80,0.782715,0.78195,0.999022
2,v_proj,84,0.772949,0.772193,0.999022
2,v_proj,88,0.766602,0.765852,0.999022
2,v_proj,92,0.757324,0.756584,0.999022
2,v_proj,96,0.749023,0.748291,0.999022
2,v_proj,100,0.742676,0.741949,0.999022
2,v_proj,104,0.734375,0.733657,0.999022
2,v_proj,108,0.727051,0.72634,0.999022
2,v_proj,112,0.717285,0.716584,0.999022
2,v_proj,116,0.712402,0.711706,0.999022
2,v_proj,120,0.703125,0.702437,0.999022
2,v_proj,124,0.694336,0.693657,0.999022
2,o_proj,0,3.972656,3.975907,1.000818
2,o_proj,4,2.859375,2.861693,1.000811
2,o_proj,8,2.560547,2.562616,1.000808
2,o_proj,12,2.470703,2.472697,1.000807
2,o_proj,16,2.373047,2.37496,1.000806
2,o_proj,20,2.300781,2.302634,1.000805
2,o_proj,24,2.226562,2.228354,1.000805
2,o_proj,28,2.169922,2.171667,1.000804
2,o_proj,32,2.132812,2.134526,1.000804
2,o_proj,36,2.099609,2.101296,1.000803
2,o_proj,40,2.064453,2.066111,1.000803
2,o_proj,44,2.023438,2.025061,1.000802
2,o_proj,48,2.001953,2.003559,1.000802
2,o_proj,52,1.969727,1.971306,1.000802
2,o_proj,56,1.942383,1.94394,1.000801
2,o_proj,60,1.920898,1.922437,1.000801
2,o_proj,64,1.900391,1.901913,1.000801
2,o_proj,68,1.875,1.876501,1.000801
2,o_proj,72,1.851562,1.853044,1.0008
2,o_proj,76,1.828125,1.829588,1.0008
2,o_proj,80,1.803711,1.805153,1.0008
2,o_proj,84,1.786133,1.787561,1.000799
2,o_proj,88,1.769531,1.770946,1.000799
2,o_proj,92,1.748047,1.749444,1.000799
2,o_proj,96,1.736328,1.737715,1.000799
2,o_proj,100,1.710938,1.712304,1.000798
2,o_proj,104,1.692383,1.693734,1.000798
2,o_proj,108,1.675781,1.677118,1.000798
2,o_proj,112,1.655273,1.656594,1.000798
2,o_proj,116,1.640625,1.641933,1.000797
2,o_proj,120,1.618164,1.619454,1.000797
2,o_proj,124,1.591797,1.593065,1.000797
3,q_proj,0,7.394531,7.410756,1.002194
3,q_proj,4,4.882812,4.893407,1.00217
3,q_proj,8,4.332031,4.3414,1.002163
3,q_proj,12,3.998047,4.006674,1.002158
3,q_proj,16,3.808594,3.816801,1.002155
3,q_proj,20,3.597656,3.605397,1.002152
3,q_proj,24,3.464844,3.472291,1.002149
3,q_proj,28,3.363281,3.370504,1.002148
3,q_proj,32,3.246094,3.253058,1.002145
3,q_proj,36,3.164062,3.170846,1.002144
3,q_proj,40,3.068359,3.074932,1.002142
3,q_proj,44,3.011719,3.018167,1.002141
3,q_proj,48,2.935547,2.941827,1.002139
3,q_proj,52,2.888672,2.894849,1.002138
3,q_proj,56,2.832031,2.838084,1.002137
3,q_proj,60,2.792969,2.798936,1.002136
3,q_proj,64,2.722656,2.728469,1.002135
3,q_proj,68,2.691406,2.69715,1.002134
3,q_proj,72,2.650391,2.656044,1.002133
3,q_proj,76,2.613281,2.618854,1.002132
3,q_proj,80,2.576172,2.581663,1.002131
3,q_proj,84,2.544922,2.550344,1.002131
3,q_proj,88,2.507812,2.513154,1.00213
3,q_proj,92,2.474609,2.479878,1.002129
3,q_proj,96,2.441406,2.446602,1.002128
3,q_proj,100,2.414062,2.419199,1.002128
3,q_proj,104,2.384766,2.389838,1.002127
3,q_proj,108,2.355469,2.360477,1.002126
3,q_proj,112,2.324219,2.329158,1.002125
3,q_proj,116,2.291016,2.295883,1.002124
3,q_proj,120,2.259766,2.264564,1.002124
3,q_proj,124,2.230469,2.235204,1.002123
3,k_proj,0,3.685547,3.68222,0.999097
3,k_proj,4,2.939453,2.936793,0.999095
3,k_proj,8,2.740234,2.737753,0.999094
3,k_proj,12,2.554688,2.552372,0.999094
3,k_proj,16,2.505859,2.503588,0.999094
3,k_proj,20,2.433594,2.431387,0.999093
3,k_proj,24,2.363281,2.361138,0.999093
3,k_proj,28,2.300781,2.298694,0.999093
3,k_proj,32,2.25,2.247958,0.999092
3,k_proj,36,2.201172,2.199174,0.999092
3,k_proj,40,2.162109,2.160146,0.999092
3,k_proj,44,2.121094,2.119168,0.999092
3,k_proj,48,2.082031,2.08014,0.999092
3,k_proj,52,2.050781,2.048918,0.999092
3,k_proj,56,2.027344,2.025502,0.999091
3,k_proj,60,1.995117,1.993304,0.999091
3,k_proj,64,1.967773,1.965985,0.999091
3,k_proj,68,1.93457,1.932812,0.999091
3,k_proj,72,1.904297,1.902566,0.999091
3,k_proj,76,1.87793,1.876222,0.999091
3,k_proj,80,1.856445,1.854757,0.999091
3,k_proj,84,1.829102,1.827438,0.99909
3,k_proj,88,1.80957,1.807924,0.99909
3,k_proj,92,1.78125,1.779629,0.99909
3,k_proj,96,1.759766,1.758164,0.99909
3,k_proj,100,1.732422,1.730845,0.99909
3,k_proj,104,1.700195,1.698648,0.99909
3,k_proj,108,1.68457,1.683037,0.99909
3,k_proj,112,1.663086,1.661572,0.99909
3,k_proj,116,1.634766,1.633277,0.999089
3,k_proj,120,1.603516,1.602055,0.999089
3,k_proj,124,1.577148,1.575712,0.999089
3,v_proj,0,1.197266,1.197921,1.000547
3,v_proj,4,1.06543,1.066013,1.000547
3,v_proj,8,1.050781,1.051356,1.000547
3,v_proj,12,1.041016,1.041585,1.000547
3,v_proj,16,1.03125,1.031814,1.000547
3,v_proj,20,1.016602,1.017158,1.000547
3,v_proj,24,1.008789,1.009341,1.000547
3,v_proj,28,1.00293,1.003478,1.000547
3,v_proj,32,0.992188,0.99273,1.000547
3,v_proj,36,0.984375,0.984914,1.000547
3,v_proj,40,0.974609,0.975143,1.000547
3,v_proj,44,0.966309,0.966837,1.000547
3,v_proj,48,0.958008,0.958532,1.000547
3,v_proj,52,0.953125,0.953646,1.000547
3,v_proj,56,0.943848,0.944364,1.000547
3,v_proj,60,0.937012,0.937524,1.000547
3,v_proj,64,0.927734,0.928242,1.000547
3,v_proj,68,0.922363,0.922868,1.000547
3,v_proj,72,0.914062,0.914563,1.000547
3,v_proj,76,0.904785,0.90528,1.000547
3,v_proj,80,0.897461,0.897952,1.000547
3,v_proj,84,0.890137,0.890624,1.000547
3,v_proj,88,0.879395,0.879876,1.000547
3,v_proj,92,0.870117,0.870593,1.000547
3,v_proj,96,0.863281,0.863753,1.000547
3,v_proj,100,0.85498,0.855448,1.000547
3,v_proj,104,0.844727,0.845189,1.000547
3,v_proj,108,0.836914,0.837372,1.000547
3,v_proj,112,0.828613,0.829067,1.000547
3,v_proj,116,0.819824,0.820273,1.000547
3,v_proj,120,0.810059,0.810502,1.000547
3,v_proj,124,0.802246,0.802685,1.000547
3,o_proj,0,3.755859,3.754455,0.999626
3,o_proj,4,2.736328,2.735327,0.999634
3,o_proj,8,2.476562,2.475662,0.999636
3,o_proj,12,2.347656,2.346806,0.999638
3,o_proj,16,2.242188,2.241378,0.999639
3,o_proj,20,2.175781,2.174997,0.99964
3,o_proj,24,2.125,2.124235,0.99964
3,o_proj,28,2.085938,2.085188,0.999641
3,o_proj,32,2.050781,2.050045,0.999641
3,o_proj,36,2.021484,2.02076,0.999641
3,o_proj,40,1.983398,1.982688,0.999642
3,o_proj,44,1.963867,1.963164,0.999642
3,o_proj,48,1.936523,1.935831,0.999642
3,o_proj,52,1.918945,1.91826,0.999643
3,o_proj,56,1.895508,1.894831,0.999643
3,o_proj,60,1.874023,1.873355,0.999643
3,o_proj,64,1.853516,1.852855,0.999644
3,o_proj,68,1.833984,1.833331,0.999644
3,o_proj,72,1.80957,1.808926,0.999644
3,o_proj,76,1.789062,1.788426,0.999644
3,o_proj,80,1.772461,1.771831,0.999645
3,o_proj,84,1.753906,1.753284,0.999645
3,o_proj,88,1.738281,1.737664,0.999645
3,o_proj,92,1.719727,1.719117,0.999645
3,o_proj,96,1.706055,1.70545,0.999646
3,o_proj,100,1.6875,1.686902,0.999646
3,o_proj,104,1.676758,1.676164,0.999646
3,o_proj,108,1.662109,1.661521,0.999646
3,o_proj,112,1.644531,1.64395,0.999646
3,o_proj,116,1.630859,1.630283,0.999647
3,o_proj,120,1.613281,1.612712,0.999647
3,o_proj,124,1.598633,1.598069,0.999647
4,q_proj,0,6.628906,6.648088,1.002894
4,q_proj,4,4.339844,4.352167,1.00284
4,q_proj,8,3.900391,3.911414,1.002826
4,q_proj,12,3.595703,3.605828,1.002816
4,q_proj,16,3.458984,3.468707,1.002811
4,q_proj,20,3.304688,3.313957,1.002805
4,q_proj,24,3.210938,3.219933,1.002802
4,q_proj,28,3.119141,3.127867,1.002798
4,q_proj,32,3.039062,3.047555,1.002795
4,q_proj,36,2.988281,2.996626,1.002792
4,q_proj,40,2.925781,2.933944,1.00279
4,q_proj,44,2.875,2.883014,1.002788
4,q_proj,48,2.828125,2.836003,1.002786
4,q_proj,52,2.785156,2.792909,1.002784
4,q_proj,56,2.734375,2.74198,1.002781
4,q_proj,60,2.695312,2.702804,1.002779
4,q_proj,64,2.664062,2.671463,1.002778
4,q_proj,68,2.623047,2.630329,1.002776
4,q_proj,72,2.582031,2.589194,1.002774
4,q_proj,76,2.556641,2.56373,1.002773
4,q_proj,80,2.527344,2.534348,1.002771
4,q_proj,84,2.496094,2.503007,1.00277
4,q_proj,88,2.46875,2.475585,1.002768
4,q_proj,92,2.433594,2.440326,1.002767
4,q_proj,96,2.410156,2.416821,1.002765
4,q_proj,100,2.375,2.381564,1.002764
4,q_proj,104,2.34375,2.350223,1.002762
4,q_proj,108,2.316406,2.3228,1.00276
4,q_proj,112,2.285156,2.291461,1.002759
4,q_proj,116,2.253906,2.26012,1.002757
4,q_proj,120,2.228516,2.234657,1.002756
4,q_proj,124,2.203125,2.209193,1.002754
4,k_proj,0,3.357422,3.350188,0.997845
4,k_proj,4,2.580078,2.574569,0.997865
4,k_proj,8,2.4375,2.432306,0.997869
4,k_proj,12,2.380859,2.37579,0.997871
4,k_proj,16,2.292969,2.288093,0.997874
4,k_proj,20,2.25,2.245219,0.997875
4,k_proj,24,2.1875,2.182856,0.997877
4,k_proj,28,2.154297,2.149726,0.997878
4,k_proj,32,2.101562,2.097107,0.99788
4,k_proj,36,2.076172,2.071772,0.997881
4,k_proj,40,2.033203,2.028898,0.997882
4,k_proj,44,2.001953,1.997716,0.997884
4,k_proj,48,1.964844,1.960688,0.997885
4,k_proj,52,1.9375,1.933404,0.997886
4,k_proj,56,1.90918,1.905146,0.997887
4,k_proj,60,1.886719,1.882734,0.997888
4,k_proj,64,1.856445,1.852527,0.997889
4,k_proj,68,1.818359,1.814524,0.997891
4,k_proj,72,1.786133,1.782368,0.997892
4,k_proj,76,1.765625,1.761905,0.997893
4,k_proj,80,1.740234,1.73657,0.997894
4,k_proj,84,1.711914,1.708311,0.997895
4,k_proj,88,1.682617,1.679078,0.997897
4,k_proj,92,1.661133,1.65764,0.997898
4,k_proj,96,1.638672,1.635228,0.997899
4,k_proj,100,1.607422,1.604046,0.9979
4,k_proj,104,1.582031,1.578711,0.997901
4,k_proj,108,1.554688,1.551427,0.997903
4,k_proj,112,1.52832,1.525117,0.997904
4,k_proj,116,1.499023,1.495883,0.997905
4,k_proj,120,1.464844,1.461778,0.997907
4,k_proj,124,1.4375,1.434493,0.997908
4,v_proj,0,1.49707,1.50008,1.00201
4,v_proj,4,1.350586,1.353288,1.002001
4,v_proj,8,1.326172,1.328823,1.001999
4,v_proj,12,1.308594,1.311208,1.001998
4,v_proj,16,1.292969,1.295551,1.001997
