layer,proj,idx,sigma,m_sigma,ratio
16,o_proj,20,2.507812,2.509745,1.000771
16,o_proj,24,2.457031,2.458925,1.000771
16,o_proj,28,2.408203,2.410059,1.000771
16,o_proj,32,2.34375,2.345556,1.00077
16,o_proj,36,2.320312,2.3221,1.00077
16,o_proj,40,2.279297,2.281053,1.00077
16,o_proj,44,2.236328,2.238051,1.00077
16,o_proj,48,2.203125,2.204822,1.00077
16,o_proj,52,2.169922,2.171593,1.00077
16,o_proj,56,2.150391,2.152047,1.00077
16,o_proj,60,2.121094,2.122728,1.00077
16,o_proj,64,2.097656,2.099272,1.00077
16,o_proj,68,2.076172,2.077771,1.00077
16,o_proj,72,2.048828,2.050406,1.00077
16,o_proj,76,2.03125,2.032815,1.00077
16,o_proj,80,2.013672,2.015223,1.00077
16,o_proj,84,1.996094,1.997631,1.00077
16,o_proj,88,1.972656,1.974175,1.00077
16,o_proj,92,1.954102,1.955606,1.00077
16,o_proj,96,1.94043,1.941924,1.00077
16,o_proj,100,1.922852,1.924332,1.00077
16,o_proj,104,1.905273,1.906741,1.00077
16,o_proj,108,1.880859,1.882308,1.00077
16,o_proj,112,1.865234,1.86667,1.00077
16,o_proj,116,1.849609,1.851033,1.00077
16,o_proj,120,1.829102,1.83051,1.00077
16,o_proj,124,1.803711,1.8051,1.00077
17,q_proj,0,3.910156,3.928747,1.004754
17,q_proj,4,3.509766,3.526333,1.00472
17,q_proj,8,3.367188,3.383037,1.004707
17,q_proj,12,3.255859,3.271151,1.004697
17,q_proj,16,3.166016,3.180857,1.004688
17,q_proj,20,3.068359,3.082712,1.004678
17,q_proj,24,3.007812,3.021864,1.004672
17,q_proj,28,2.947266,2.961015,1.004665
17,q_proj,32,2.888672,2.902129,1.004659
17,q_proj,36,2.839844,2.853059,1.004653
17,q_proj,40,2.787109,2.800062,1.004647
17,q_proj,44,2.738281,2.750992,1.004642
17,q_proj,48,2.710938,2.723512,1.004639
17,q_proj,52,2.65625,2.668555,1.004632
17,q_proj,56,2.623047,2.635187,1.004628
17,q_proj,60,2.589844,2.60182,1.004624
17,q_proj,64,2.554688,2.56649,1.00462
17,q_proj,68,2.525391,2.537048,1.004616
17,q_proj,72,2.496094,2.507607,1.004613
17,q_proj,76,2.457031,2.468352,1.004608
17,q_proj,80,2.435547,2.446762,1.004605
17,q_proj,84,2.40625,2.417321,1.004601
17,q_proj,88,2.367188,2.378067,1.004596
17,q_proj,92,2.349609,2.360403,1.004594
17,q_proj,96,2.316406,2.327036,1.004589
17,q_proj,100,2.289062,2.299559,1.004585
17,q_proj,104,2.255859,2.266193,1.004581
17,q_proj,108,2.222656,2.232827,1.004576
17,q_proj,112,2.203125,2.213201,1.004573
17,q_proj,116,2.171875,2.181798,1.004569
17,q_proj,120,2.146484,2.156283,1.004565
17,q_proj,124,2.117188,2.126843,1.004561
17,k_proj,0,2.339844,2.350175,1.004415
17,k_proj,4,2.001953,2.010732,1.004385
17,k_proj,8,1.948242,1.956776,1.00438
17,k_proj,12,1.90332,1.911648,1.004375
17,k_proj,16,1.855469,1.863578,1.004371
17,k_proj,20,1.822266,1.830224,1.004367
17,k_proj,24,1.780273,1.78804,1.004363
17,k_proj,28,1.733398,1.740952,1.004357
17,k_proj,32,1.705078,1.712502,1.004354
17,k_proj,36,1.666992,1.674243,1.00435
17,k_proj,40,1.639648,1.646775,1.004347
17,k_proj,44,1.611328,1.618327,1.004343
17,k_proj,48,1.583008,1.589878,1.00434
17,k_proj,52,1.554688,1.561429,1.004336
17,k_proj,56,1.533203,1.539847,1.004334
17,k_proj,60,1.506836,1.513361,1.00433
17,k_proj,64,1.481445,1.487856,1.004327
17,k_proj,68,1.456055,1.46235,1.004324
17,k_proj,72,1.439453,1.445674,1.004321
17,k_proj,76,1.417969,1.424092,1.004318
17,k_proj,80,1.398438,1.404473,1.004316
17,k_proj,84,1.376953,1.382892,1.004313
17,k_proj,88,1.359375,1.365234,1.00431
17,k_proj,92,1.341797,1.347577,1.004308
17,k_proj,96,1.330078,1.335806,1.004306
17,k_proj,100,1.311523,1.317167,1.004303
17,k_proj,104,1.297852,1.303434,1.004301
17,k_proj,108,1.27832,1.283815,1.004298
17,k_proj,112,1.261719,1.267139,1.004296
17,k_proj,116,1.244141,1.249482,1.004293
17,k_proj,120,1.223633,1.228882,1.00429
17,k_proj,124,1.208984,1.214168,1.004287
17,v_proj,0,1.637695,1.645221,1.004596
17,v_proj,4,1.492188,1.49899,1.004559
17,v_proj,8,1.438477,1.445014,1.004545
17,v_proj,12,1.414062,1.42048,1.004538
17,v_proj,16,1.384766,1.391038,1.00453
17,v_proj,20,1.367188,1.373374,1.004525
17,v_proj,24,1.355469,1.361597,1.004521
17,v_proj,28,1.336914,1.342952,1.004516
17,v_proj,32,1.323242,1.329213,1.004512
17,v_proj,36,1.310547,1.316455,1.004508
17,v_proj,40,1.298828,1.304679,1.004505
17,v_proj,44,1.287109,1.292903,1.004501
17,v_proj,48,1.279297,1.285052,1.004499
17,v_proj,52,1.267578,1.273276,1.004495
17,v_proj,56,1.256836,1.262481,1.004492
17,v_proj,60,1.248047,1.253649,1.004489
17,v_proj,64,1.236328,1.241873,1.004485
17,v_proj,68,1.225586,1.231079,1.004482
17,v_proj,72,1.21582,1.221266,1.004479
17,v_proj,76,1.202148,1.207527,1.004474
17,v_proj,80,1.191406,1.196733,1.004471
17,v_proj,84,1.180664,1.185938,1.004467
17,v_proj,88,1.173828,1.179069,1.004465
17,v_proj,92,1.15918,1.16435,1.00446
17,v_proj,96,1.149414,1.154537,1.004457
17,v_proj,100,1.139648,1.144724,1.004453
17,v_proj,104,1.125977,1.130985,1.004449
17,v_proj,108,1.114258,1.11921,1.004444
17,v_proj,112,1.102539,1.107435,1.00444
17,v_proj,116,1.09082,1.095659,1.004436
17,v_proj,120,1.079102,1.083884,1.004432
17,v_proj,124,1.067383,1.072109,1.004427
17,o_proj,0,4.789062,4.813294,1.00506
17,o_proj,4,2.902344,2.916481,1.004871
17,o_proj,8,2.822266,2.835983,1.00486
17,o_proj,12,2.730469,2.743707,1.004848
17,o_proj,16,2.679688,2.69266,1.004841
17,o_proj,20,2.621094,2.633761,1.004833
17,o_proj,24,2.583984,2.596458,1.004827
17,o_proj,28,2.519531,2.53167,1.004818
17,o_proj,32,2.472656,2.484552,1.004811
17,o_proj,36,2.427734,2.439397,1.004804
17,o_proj,40,2.386719,2.398169,1.004798
17,o_proj,44,2.353516,2.364794,1.004792
17,o_proj,48,2.322266,2.333383,1.004787
17,o_proj,52,2.289062,2.300008,1.004782
17,o_proj,56,2.259766,2.270561,1.004777
17,o_proj,60,2.232422,2.243076,1.004772
17,o_proj,64,2.207031,2.217554,1.004768
17,o_proj,68,2.179688,2.19007,1.004763
17,o_proj,72,2.15625,2.166512,1.004759
17,o_proj,76,2.130859,2.140991,1.004755
17,o_proj,80,2.115234,2.125286,1.004752
17,o_proj,84,2.091797,2.101728,1.004748
17,o_proj,88,2.056641,2.066392,1.004742
17,o_proj,92,2.044922,2.054614,1.004739
17,o_proj,96,2.015625,2.025167,1.004734
17,o_proj,100,1.994141,2.003573,1.00473
17,o_proj,104,1.961914,1.971182,1.004724
17,o_proj,108,1.945312,1.954496,1.004721
17,o_proj,112,1.923828,1.932902,1.004716
17,o_proj,116,1.90332,1.91229,1.004712
17,o_proj,120,1.869141,1.877936,1.004706
17,o_proj,124,1.847656,1.856342,1.004701
18,q_proj,0,4.171875,4.166982,0.998827
18,q_proj,4,3.617188,3.612951,0.998829
18,q_proj,8,3.4375,3.433476,0.998829
18,q_proj,12,3.333984,3.330083,0.99883
18,q_proj,16,3.214844,3.211083,0.99883
18,q_proj,20,3.099609,3.095984,0.998831
18,q_proj,24,3.046875,3.043313,0.998831
18,q_proj,28,2.980469,2.976985,0.998831
18,q_proj,32,2.900391,2.897001,0.998831
18,q_proj,36,2.830078,2.826771,0.998832
18,q_proj,40,2.789062,2.785804,0.998832
18,q_proj,44,2.736328,2.733132,0.998832
18,q_proj,48,2.673828,2.670706,0.998832
18,q_proj,52,2.623047,2.619984,0.998832
18,q_proj,56,2.589844,2.58682,0.998833
18,q_proj,60,2.552734,2.549755,0.998833
18,q_proj,64,2.521484,2.518542,0.998833
18,q_proj,68,2.478516,2.475624,0.998833
18,q_proj,72,2.433594,2.430755,0.998833
18,q_proj,76,2.408203,2.405394,0.998833
18,q_proj,80,2.369141,2.366377,0.998834
18,q_proj,84,2.333984,2.331263,0.998834
18,q_proj,88,2.300781,2.298099,0.998834
18,q_proj,92,2.267578,2.264935,0.998834
18,q_proj,96,2.236328,2.233721,0.998834
18,q_proj,100,2.210938,2.208361,0.998835
18,q_proj,104,2.171875,2.169344,0.998835
18,q_proj,108,2.144531,2.142032,0.998835
18,q_proj,112,2.105469,2.103016,0.998835
18,q_proj,116,2.080078,2.077655,0.998835
18,q_proj,120,2.042969,2.04059,0.998835
18,q_proj,124,2.011719,2.009376,0.998836
18,k_proj,0,2.763672,2.752499,0.995957
18,k_proj,4,2.105469,2.09708,0.996016
18,k_proj,8,2.011719,2.003723,0.996025
18,k_proj,12,1.955078,1.94732,0.996032
18,k_proj,16,1.881836,1.874384,0.99604
18,k_proj,20,1.834961,1.827704,0.996045
18,k_proj,24,1.787109,1.780052,0.996051
18,k_proj,28,1.759766,1.752822,0.996054
18,k_proj,32,1.710938,1.704197,0.99606
18,k_proj,36,1.677734,1.671132,0.996065
18,k_proj,40,1.646484,1.640012,0.996069
18,k_proj,44,1.62207,1.615699,0.996072
18,k_proj,48,1.583008,1.576798,0.996077
18,k_proj,52,1.5625,1.556375,0.99608
18,k_proj,56,1.532227,1.526227,0.996084
18,k_proj,60,1.50293,1.497051,0.996089
18,k_proj,64,1.483398,1.4776,0.996091
18,k_proj,68,1.458984,1.453287,0.996095
18,k_proj,72,1.438477,1.432864,0.996098
18,k_proj,76,1.412109,1.406605,0.996102
18,k_proj,80,1.386719,1.381319,0.996106
18,k_proj,84,1.360352,1.35506,0.99611
18,k_proj,88,1.335938,1.330746,0.996114
18,k_proj,92,1.313477,1.308378,0.996118
18,k_proj,96,1.296875,1.291844,0.996121
18,k_proj,100,1.271484,1.266557,0.996125
18,k_proj,104,1.253906,1.249051,0.996128
18,k_proj,108,1.226562,1.221819,0.996133
18,k_proj,112,1.209961,1.205285,0.996136
18,k_proj,116,1.188477,1.183889,0.99614
18,k_proj,120,1.165039,1.160547,0.996144
18,k_proj,124,1.138672,1.134287,0.996149
18,v_proj,0,1.500977,1.49662,0.997098
18,v_proj,4,1.453125,1.448908,0.997098
18,v_proj,8,1.418945,1.414827,0.997098
18,v_proj,12,1.394531,1.390484,0.997098
18,v_proj,16,1.379883,1.375878,0.997098
18,v_proj,20,1.367188,1.36322,0.997098
18,v_proj,24,1.353516,1.349588,0.997098
18,v_proj,28,1.34668,1.342772,0.997098
18,v_proj,32,1.334961,1.331087,0.997098
18,v_proj,36,1.324219,1.320376,0.997098
18,v_proj,40,1.316406,1.312586,0.997098
18,v_proj,44,1.307617,1.303823,0.997098
18,v_proj,48,1.297852,1.294086,0.997098
18,v_proj,52,1.288086,1.284348,0.997098
18,v_proj,56,1.27832,1.274611,0.997098
18,v_proj,60,1.270508,1.266821,0.997098
18,v_proj,64,1.262695,1.259032,0.997099
18,v_proj,68,1.253906,1.250268,0.997099
18,v_proj,72,1.24707,1.243452,0.997099
18,v_proj,76,1.238281,1.234689,0.997099
18,v_proj,80,1.231445,1.227872,0.997099
18,v_proj,84,1.223633,1.220083,0.997099
18,v_proj,88,1.217773,1.21424,0.997099
18,v_proj,92,1.207031,1.203529,0.997099
18,v_proj,96,1.198242,1.194766,0.997099
18,v_proj,100,1.19043,1.186976,0.997099
18,v_proj,104,1.180664,1.177239,0.997099
18,v_proj,108,1.172852,1.169449,0.997099
18,v_proj,112,1.163086,1.159712,0.997099
18,v_proj,116,1.15625,1.152896,0.997099
18,v_proj,120,1.145508,1.142185,0.997099
18,v_proj,124,1.132812,1.129526,0.997099
18,o_proj,0,5.207031,5.178339,0.99449
18,o_proj,4,3.402344,3.384203,0.994668
18,o_proj,8,3.289062,3.271572,0.994682
18,o_proj,12,3.181641,3.164766,0.994696
18,o_proj,16,3.111328,3.094856,0.994706
18,o_proj,20,3.037109,3.021059,0.994715
18,o_proj,24,2.974609,2.958916,0.994724
18,o_proj,28,2.908203,2.892888,0.994734
18,o_proj,32,2.855469,2.840453,0.994741
18,o_proj,36,2.798828,2.784133,0.99475
18,o_proj,40,2.765625,2.751118,0.994754
18,o_proj,44,2.708984,2.694798,0.994763
18,o_proj,48,2.652344,2.638477,0.994772
18,o_proj,52,2.59375,2.580214,0.994781
18,o_proj,56,2.552734,2.539429,0.994788
18,o_proj,60,2.517578,2.504471,0.994794
18,o_proj,64,2.474609,2.461743,0.994801
18,o_proj,68,2.425781,2.413189,0.994809
18,o_proj,72,2.404297,2.391825,0.994813
18,o_proj,76,2.363281,2.35104,0.99482
18,o_proj,80,2.332031,2.319964,0.994826
18,o_proj,84,2.304688,2.292773,0.99483
18,o_proj,88,2.28125,2.269467,0.994835
18,o_proj,92,2.255859,2.244218,0.994839
18,o_proj,96,2.230469,2.218969,0.994844
18,o_proj,100,2.208984,2.197604,0.994848
18,o_proj,104,2.171875,2.160701,0.994855
18,o_proj,108,2.15625,2.145163,0.994858
18,o_proj,112,2.136719,2.12574,0.994862
18,o_proj,116,2.111328,2.10049,0.994867
18,o_proj,120,2.083984,2.073298,0.994872
18,o_proj,124,2.058594,2.048048,0.994877
19,q_proj,0,4.539062,4.516919,0.995122
19,q_proj,4,3.455078,3.438525,0.995209
19,q_proj,8,3.283203,3.267528,0.995226
19,q_proj,12,3.146484,3.131505,0.995239
19,q_proj,16,3.0625,3.047947,0.995248
19,q_proj,20,2.988281,2.974104,0.995256
19,q_proj,24,2.910156,2.896375,0.995264
19,q_proj,28,2.867188,2.853623,0.995269
19,q_proj,32,2.835938,2.822531,0.995273
19,q_proj,36,2.777344,2.764233,0.995279
19,q_proj,40,2.71875,2.705935,0.995286
19,q_proj,44,2.677734,2.665125,0.995291
19,q_proj,48,2.646484,2.634032,0.995295
19,q_proj,52,2.605469,2.593223,0.9953
19,q_proj,56,2.566406,2.554357,0.995305
19,q_proj,60,2.525391,2.513547,0.99531
19,q_proj,64,2.5,2.488283,0.995313
19,q_proj,68,2.455078,2.443586,0.995319
19,q_proj,72,2.429688,2.418323,0.995322
19,q_proj,76,2.398438,2.387228,0.995327
19,q_proj,80,2.359375,2.348361,0.995332
19,q_proj,84,2.330078,2.319211,0.995336
19,q_proj,88,2.292969,2.282286,0.995341
19,q_proj,92,2.255859,2.245361,0.995346
19,q_proj,96,2.234375,2.223984,0.995349
19,q_proj,100,2.193359,2.183172,0.995355
19,q_proj,104,2.154297,2.144303,0.995361
19,q_proj,108,2.125,2.115152,0.995365
19,q_proj,112,2.089844,2.08017,0.995371
19,q_proj,116,2.064453,2.054905,0.995375
19,q_proj,120,2.025391,2.016036,0.995381
19,q_proj,124,1.991211,1.982024,0.995386
19,k_proj,0,2.441406,2.429396,0.995081
19,k_proj,4,1.945312,1.935892,0.995157
19,k_proj,8,1.889648,1.880516,0.995167
19,k_proj,12,1.831055,1.822225,0.995178
19,k_proj,16,1.793945,1.785307,0.995185
19,k_proj,20,1.737305,1.728958,0.995196
19,k_proj,24,1.697266,1.689125,0.995204
19,k_proj,28,1.658203,1.650262,0.995211
19,k_proj,32,1.619141,1.6114,0.995219
19,k_proj,36,1.586914,1.579338,0.995226
19,k_proj,40,1.558594,1.551162,0.995232
19,k_proj,44,1.519531,1.512299,0.995241
19,k_proj,48,1.489258,1.48218,0.995247
19,k_proj,52,1.469727,1.462748,0.995252
19,k_proj,56,1.433594,1.426799,0.99526
19,k_proj,60,1.40918,1.402508,0.995266
19,k_proj,64,1.383789,1.377247,0.995272
19,k_proj,68,1.361328,1.354899,0.995278
19,k_proj,72,1.331055,1.324779,0.995285
19,k_proj,76,1.310547,1.304375,0.99529
19,k_proj,80,1.283203,1.277169,0.995297
19,k_proj,84,1.265625,1.259679,0.995302
19,k_proj,88,1.241211,1.235388,0.995309
19,k_proj,92,1.219727,1.214011,0.995314
19,k_proj,96,1.200195,1.194578,0.99532
19,k_proj,100,1.171875,1.1664,0.995328
19,k_proj,104,1.15332,1.147938,0.995333
19,k_proj,108,1.137695,1.132391,0.995338
19,k_proj,112,1.112305,1.107127,0.995345
19,k_proj,116,1.089844,1.084778,0.995352
19,k_proj,120,1.06543,1.060486,0.99536
19,k_proj,124,1.041992,1.037165,0.995367
19,v_proj,0,1.59375,1.586583,0.995503
19,v_proj,4,1.538086,1.531188,0.995515
19,v_proj,8,1.508789,1.502032,0.995521
19,v_proj,12,1.481445,1.474819,0.995527
19,v_proj,16,1.461914,1.455382,0.995532
19,v_proj,20,1.447266,1.440804,0.995535
19,v_proj,24,1.432617,1.426226,0.995539
19,v_proj,28,1.416016,1.409704,0.995542
19,v_proj,32,1.398438,1.39221,0.995547
19,v_proj,36,1.384766,1.378603,0.99555
19,v_proj,40,1.370117,1.364025,0.995554
19,v_proj,44,1.360352,1.354306,0.995556
19,v_proj,48,1.34668,1.3407,0.995559
19,v_proj,52,1.334961,1.329037,0.995562
19,v_proj,56,1.323242,1.317374,0.995565
19,v_proj,60,1.311523,1.305711,0.995568
19,v_proj,64,1.299805,1.294048,0.995571
19,v_proj,68,1.287109,1.281413,0.995574
19,v_proj,72,1.27832,1.272666,0.995577
19,v_proj,76,1.267578,1.261975,0.99558
19,v_proj,80,1.256836,1.251284,0.995582
19,v_proj,84,1.246094,1.240593,0.995585
19,v_proj,88,1.235352,1.229902,0.995588
19,v_proj,92,1.226562,1.221154,0.995591
19,v_proj,96,1.216797,1.211435,0.995593
19,v_proj,100,1.204102,1.1988,0.995597
19,v_proj,104,1.192383,1.187136,0.9956
19,v_proj,108,1.186523,1.181305,0.995602
19,v_proj,112,1.174805,1.169641,0.995605
19,v_proj,116,1.162109,1.157006,0.995609
19,v_proj,120,1.152344,1.147287,0.995612
19,v_proj,124,1.140625,1.135623,0.995615
19,o_proj,0,4.945312,4.922214,0.995329
19,o_proj,4,3.304688,3.289642,0.995447
19,o_proj,8,3.166016,3.151641,0.99546
19,o_proj,12,3.0625,3.048625,0.995469
19,o_proj,16,2.923828,2.910621,0.995483
19,o_proj,20,2.851562,2.838703,0.99549
19,o_proj,24,2.765625,2.753177,0.995499
19,o_proj,28,2.675781,2.663764,0.995509
19,o_proj,32,2.632812,2.621001,0.995514
19,o_proj,36,2.582031,2.570462,0.995519
19,o_proj,40,2.535156,2.523811,0.995525
19,o_proj,44,2.496094,2.484935,0.995529
19,o_proj,48,2.460938,2.449946,0.995533
19,o_proj,52,2.431641,2.420788,0.995537
19,o_proj,56,2.392578,2.381911,0.995542
19,o_proj,60,2.361328,2.350809,0.995545
19,o_proj,64,2.333984,2.323596,0.995549
19,o_proj,68,2.300781,2.29055,0.995553
19,o_proj,72,2.267578,2.257504,0.995557
19,o_proj,76,2.25,2.240009,0.99556
19,o_proj,80,2.214844,2.205019,0.995564
19,o_proj,84,2.189453,2.179749,0.995568
19,o_proj,88,2.162109,2.152534,0.995571
19,o_proj,92,2.130859,2.121432,0.995576
19,o_proj,96,2.109375,2.100048,0.995578
19,o_proj,100,2.09375,2.084497,0.995581
19,o_proj,104,2.068359,2.059226,0.995584
19,o_proj,108,2.041016,2.032011,0.995588
19,o_proj,112,2.015625,2.00674,0.995592
19,o_proj,116,1.99707,1.988272,0.995594
19,o_proj,120,1.969727,1.961057,0.995599
19,o_proj,124,1.947266,1.938701,0.995602
20,q_proj,0,4.078125,4.07219,0.998545
20,q_proj,4,3.417969,3.413004,0.998547
20,q_proj,8,3.240234,3.235531,0.998548
20,q_proj,12,3.158203,3.15362,0.998549
20,q_proj,16,3.0625,3.058057,0.998549
20,q_proj,20,2.998047,2.993699,0.99855
20,q_proj,24,2.949219,2.944942,0.99855
20,q_proj,28,2.894531,2.890335,0.99855
20,q_proj,32,2.841797,2.837678,0.998551
20,q_proj,36,2.800781,2.796722,0.998551
20,q_proj,40,2.75,2.746015,0.998551
20,q_proj,44,2.710938,2.70701,0.998551
20,q_proj,48,2.660156,2.656303,0.998552
20,q_proj,52,2.632812,2.628999,0.998552
20,q_proj,56,2.580078,2.576342,0.998552
20,q_proj,60,2.535156,2.531486,0.998552
20,q_proj,64,2.511719,2.508083,0.998553
20,q_proj,68,2.46875,2.465177,0.998553
20,q_proj,72,2.435547,2.432023,0.998553
20,q_proj,76,2.412109,2.408619,0.998553
20,q_proj,80,2.371094,2.367664,0.998553
20,q_proj,84,2.333984,2.330609,0.998554
20,q_proj,88,2.308594,2.305255,0.998554
20,q_proj,92,2.271484,2.2682,0.998554
20,q_proj,96,2.240234,2.236996,0.998554
20,q_proj,100,2.220703,2.217493,0.998554
20,q_proj,104,2.181641,2.178488,0.998555
20,q_proj,108,2.15625,2.153134,0.998555
20,q_proj,112,2.117188,2.114129,0.998555
20,q_proj,116,2.091797,2.088775,0.998555
20,q_proj,120,2.056641,2.05367,0.998556
20,q_proj,124,2.023438,2.020516,0.998556
20,k_proj,0,2.349609,2.359923,1.00439
20,k_proj,4,1.941406,1.949823,1.004335
20,k_proj,8,1.864258,1.872319,1.004324
20,k_proj,12,1.824219,1.832095,1.004318
20,k_proj,16,1.75293,1.760478,1.004306
20,k_proj,20,1.722656,1.730066,1.004301
20,k_proj,24,1.688477,1.69573,1.004296
20,k_proj,28,1.658203,1.665318,1.004291
20,k_proj,32,1.62207,1.62902,1.004284
20,k_proj,36,1.601562,1.608418,1.004281
20,k_proj,40,1.567383,1.574083,1.004275
20,k_proj,44,1.538086,1.544652,1.004269
20,k_proj,48,1.509766,1.516203,1.004264
20,k_proj,52,1.488281,1.494621,1.00426
20,k_proj,56,1.467773,1.47402,1.004256
20,k_proj,60,1.447266,1.453419,1.004252
20,k_proj,64,1.425781,1.431837,1.004248
20,k_proj,68,1.394531,1.400446,1.004241
20,k_proj,72,1.375977,1.381807,1.004238
20,k_proj,76,1.353516,1.359245,1.004233
20,k_proj,80,1.331055,1.336682,1.004228
20,k_proj,84,1.30957,1.315101,1.004223
20,k_proj,88,1.286133,1.291558,1.004218
20,k_proj,92,1.273438,1.278806,1.004216
20,k_proj,96,1.25,1.255263,1.00421
20,k_proj,100,1.231445,1.236625,1.004206
20,k_proj,104,1.209961,1.215044,1.004201
20,k_proj,108,1.189453,1.194444,1.004196
20,k_proj,112,1.168945,1.173845,1.004191
20,k_proj,116,1.142578,1.147359,1.004185
20,k_proj,120,1.124023,1.128722,1.00418
20,k_proj,124,1.101562,1.106161,1.004174
20,v_proj,0,1.685547,1.690143,1.002726
20,v_proj,4,1.626953,1.631384,1.002724
20,v_proj,8,1.609375,1.613757,1.002723
20,v_proj,12,1.586914,1.591233,1.002722
20,v_proj,16,1.569336,1.573606,1.002721
20,v_proj,20,1.551758,1.555978,1.00272
20,v_proj,24,1.535156,1.53933,1.002719
20,v_proj,28,1.513672,1.517786,1.002718
20,v_proj,32,1.500977,1.505055,1.002717
20,v_proj,36,1.491211,1.495262,1.002717
20,v_proj,40,1.479492,1.48351,1.002716
20,v_proj,44,1.46875,1.472738,1.002715
20,v_proj,48,1.456055,1.460007,1.002715
20,v_proj,52,1.446289,1.450215,1.002714
20,v_proj,56,1.433594,1.437484,1.002713
20,v_proj,60,1.420898,1.424753,1.002713
20,v_proj,64,1.414062,1.417898,1.002712
20,v_proj,68,1.40332,1.407126,1.002712
20,v_proj,72,1.391602,1.395374,1.002711
20,v_proj,76,1.37793,1.381664,1.00271
20,v_proj,80,1.367188,1.370892,1.00271
20,v_proj,84,1.356445,1.36012,1.002709
20,v_proj,88,1.337891,1.341513,1.002708
20,v_proj,92,1.326172,1.329762,1.002707
20,v_proj,96,1.317383,1.320948,1.002707
20,v_proj,100,1.306641,1.310176,1.002706
20,v_proj,104,1.292969,1.296466,1.002705
20,v_proj,108,1.282227,1.285694,1.002704
20,v_proj,112,1.264648,1.268067,1.002703
20,v_proj,116,1.253906,1.257295,1.002703
20,v_proj,120,1.238281,1.241627,1.002702
20,v_proj,124,1.22168,1.224979,1.0027
20,o_proj,0,4.863281,4.86139,0.999611
20,o_proj,4,3.685547,3.684118,0.999612
20,o_proj,8,3.535156,3.533786,0.999612
20,o_proj,12,3.441406,3.440073,0.999613
20,o_proj,16,3.330078,3.328788,0.999613
20,o_proj,20,3.195312,3.194075,0.999613
20,o_proj,24,2.986328,2.985173,0.999613
20,o_proj,28,2.888672,2.887555,0.999613
20,o_proj,32,2.732422,2.731366,0.999613
20,o_proj,36,2.650391,2.649367,0.999614
20,o_proj,40,2.611328,2.610319,0.999614
20,o_proj,44,2.566406,2.565415,0.999614
20,o_proj,48,2.529297,2.52832,0.999614
20,o_proj,52,2.476562,2.475606,0.999614
20,o_proj,56,2.439453,2.438511,0.999614
20,o_proj,60,2.392578,2.391655,0.999614
20,o_proj,64,2.363281,2.362369,0.999614
20,o_proj,68,2.330078,2.329179,0.999614
20,o_proj,72,2.291016,2.290132,0.999614
20,o_proj,76,2.271484,2.270608,0.999614
20,o_proj,80,2.240234,2.23937,0.999614
20,o_proj,84,2.205078,2.204228,0.999614
20,o_proj,88,2.193359,2.192513,0.999614
20,o_proj,92,2.154297,2.153466,0.999614
20,o_proj,96,2.128906,2.128086,0.999615
20,o_proj,100,2.105469,2.104657,0.999615
20,o_proj,104,2.078125,2.077324,0.999615
20,o_proj,108,2.058594,2.0578,0.999615
20,o_proj,112,2.03125,2.030467,0.999615
20,o_proj,116,2.001953,2.001182,0.999615
20,o_proj,120,1.977539,1.976777,0.999615
20,o_proj,124,1.954102,1.953349,0.999615
21,q_proj,0,3.669922,3.660013,0.9973
21,q_proj,4,3.279297,3.270476,0.99731
21,q_proj,8,3.113281,3.104922,0.997315
21,q_proj,12,3.042969,3.034804,0.997317
21,q_proj,16,2.986328,2.978321,0.997319
21,q_proj,20,2.927734,2.91989,0.997321
21,q_proj,24,2.873047,2.865354,0.997322
21,q_proj,28,2.826172,2.818609,0.997324
21,q_proj,32,2.773438,2.76602,0.997325
21,q_proj,36,2.734375,2.727066,0.997327
21,q_proj,40,2.701172,2.693954,0.997328
21,q_proj,44,2.658203,2.651104,0.997329
21,q_proj,48,2.617188,2.610202,0.997331
21,q_proj,52,2.578125,2.571247,0.997332
21,q_proj,56,2.544922,2.538136,0.997333
21,q_proj,60,2.494141,2.487494,0.997335
21,q_proj,64,2.458984,2.452435,0.997337
21,q_proj,68,2.408203,2.401794,0.997339
21,q_proj,72,2.376953,2.37063,0.99734
21,q_proj,76,2.351562,2.345309,0.997341
21,q_proj,80,2.314453,2.308302,0.997342
21,q_proj,84,2.28125,2.27519,0.997344
21,q_proj,88,2.246094,2.24013,0.997345
21,q_proj,92,2.208984,2.203123,0.997346
21,q_proj,96,2.179688,2.173906,0.997348
21,q_proj,100,2.150391,2.14469,0.997349
21,q_proj,104,2.121094,2.115473,0.99735
21,q_proj,108,2.083984,2.078465,0.997352
21,q_proj,112,2.056641,2.051197,0.997353
21,q_proj,116,2.029297,2.023928,0.997354
21,q_proj,120,2.005859,2.000554,0.997355
21,q_proj,124,1.966797,1.961599,0.997357
21,k_proj,0,2.246094,2.24029,0.997416
21,k_proj,4,1.901367,1.896463,0.997421
21,k_proj,8,1.805664,1.801009,0.997422
21,k_proj,12,1.742188,1.737698,0.997423
21,k_proj,16,1.696289,1.691919,0.997424
21,k_proj,20,1.643555,1.639322,0.997425
21,k_proj,24,1.59375,1.589647,0.997425
21,k_proj,28,1.547852,1.543868,0.997426
21,k_proj,32,1.516602,1.512699,0.997427
21,k_proj,36,1.489258,1.485426,0.997427
21,k_proj,40,1.443359,1.439647,0.997428
