timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T22:12:54.023579,7.2,0,0,0,0,nan,2144.7,2144.7,7221.76,3.7,1.00e-03,4,0.300,8.0,63,0.0,1354,3504,99.8,85.0,0.0,3.9,4333.06,2888.70
2026-07-13T22:13:00.667530,13.9,0,0,0,1,nan,2145.0,2145.0,6640.96,4.1,1.00e-03,4,0.300,1.0,63,0.0,1354,3504,100.4,85.0,0.0,3.9,3984.57,2656.38
2026-07-13T22:13:07.237579,20.5,0,0,0,2,nan,2145.3,2145.3,6569.21,4.1,1.00e-03,4,0.300,9.0,63,0.0,1354,3504,100.3,84.0,0.0,3.9,3941.52,2627.68
2026-07-13T22:13:13.801198,27.0,0,0,0,3,nan,2145.5,2145.5,6562.80,4.1,1.00e-03,4,0.300,2.0,62,0.0,1354,3504,99.9,80.0,0.0,3.9,3937.68,2625.12
2026-07-13T22:13:20.667398,33.9,0,0,0,4,nan,2145.6,2145.6,6865.38,3.9,1.00e-03,4,0.300,1.0,62,0.0,1354,3504,99.9,84.0,0.0,3.9,4119.23,2746.15
2026-07-13T22:13:27.367433,40.6,0,0,0,5,nan,2145.6,2145.6,6699.42,4.0,1.00e-03,4,0.300,9.0,62,0.0,1354,3504,100.3,84.0,0.0,3.9,4019.65,2679.77
2026-07-13T22:13:33.944535,47.2,0,0,0,6,nan,2145.6,2145.6,6576.33,4.1,1.00e-03,4,0.300,3.0,62,0.0,1354,3504,100.2,85.0,0.0,3.9,3945.80,2630.53
2026-07-13T22:13:40.672933,53.9,0,0,0,7,nan,2145.6,2145.6,6727.68,4.0,1.00e-03,4,0.300,8.0,62,0.0,1354,3504,100.0,84.0,0.0,3.9,4036.61,2691.07
2026-07-13T22:13:47.291840,60.5,0,0,0,8,nan,2145.6,2145.6,6618.27,4.1,1.00e-03,4,0.300,1.0,62,0.0,1354,3504,100.4,80.0,0.0,3.9,3970.96,2647.31
2026-07-13T22:13:53.906579,67.1,0,0,0,9,nan,2145.6,2145.6,6613.75,4.1,1.00e-03,4,0.300,1.0,62,0.0,1354,3504,100.0,81.0,0.0,3.9,3968.25,2645.50
2026-07-13T22:14:00.496089,73.7,0,0,0,10,nan,2145.7,2145.7,6588.64,4.1,1.00e-03,4,0.300,9.0,62,0.0,1354,3504,100.1,77.0,0.0,3.9,3953.18,2635.45
2026-07-13T22:14:07.117094,80.3,0,0,0,11,nan,2145.8,2145.8,6620.29,4.1,1.00e-03,4,0.300,9.0,62,0.0,1354,3504,100.1,78.0,0.0,3.9,3972.17,2648.12
2026-07-13T22:14:13.776822,87.0,0,0,0,12,nan,2145.8,2145.8,6659.13,4.1,1.00e-03,4,0.300,0.0,62,0.0,1354,3504,100.6,80.0,0.0,3.9,3995.48,2663.65
2026-07-13T22:14:20.521475,93.7,0,0,0,13,nan,2145.8,2145.8,6743.98,4.0,1.00e-03,4,0.300,9.0,62,0.0,1354,3504,100.9,81.0,0.0,3.9,4046.39,2697.59
2026-07-13T22:14:27.175249,100.4,0,0,0,14,nan,2145.8,2145.8,6653.17,4.1,1.00e-03,4,0.300,8.0,62,0.0,1354,3504,100.0,82.0,0.0,3.9,3991.90,2661.27
2026-07-13T22:14:33.774354,107.0,0,0,0,15,nan,2145.8,2145.8,6598.46,4.1,1.00e-03,4,0.300,8.0,62,0.0,1354,3504,100.3,80.0,0.0,3.9,3959.08,2639.38
2026-07-13T22:14:40.625675,113.8,0,0,0,16,nan,2145.8,2145.8,6850.78,3.9,1.00e-03,4,0.300,9.0,63,0.0,1354,3504,99.7,80.0,0.0,3.9,4110.47,2740.31
2026-07-13T22:14:47.788035,121.0,0,0,0,17,nan,2145.8,2145.8,7160.47,3.8,1.00e-03,4,0.300,2.0,63,0.0,1354,3504,99.6,83.0,0.0,3.9,4296.28,2864.19
2026-07-13T22:14:54.598103,127.8,0,0,0,18,nan,2145.8,2145.8,6809.44,4.0,1.00e-03,4,0.300,4.0,63,0.0,1354,3504,100.6,81.0,0.0,3.9,4085.66,2723.77
2026-07-13T22:15:01.273829,134.5,0,0,0,19,nan,2145.8,2145.8,6675.21,4.0,1.00e-03,4,0.300,8.0,63,0.0,1354,3504,100.5,82.0,0.0,3.9,4005.13,2670.08
2026-07-13T22:15:07.929666,141.2,0,0,0,20,nan,2145.8,2145.8,6655.16,4.1,1.00e-03,4,0.300,10.0,63,0.0,1354,3504,100.0,78.0,0.0,3.9,3993.10,2662.07
2026-07-13T22:15:14.543853,147.8,0,0,0,21,nan,2145.8,2145.8,6613.65,4.1,1.00e-03,4,0.300,10.0,63,0.0,1354,3504,100.2,78.0,0.0,3.9,3968.19,2645.46
2026-07-13T22:15:21.164260,154.4,0,0,0,22,nan,2145.8,2145.8,6619.37,4.1,1.00e-03,4,0.300,9.0,62,0.0,1354,3504,100.5,78.0,0.0,3.9,3971.62,2647.75
2026-07-13T22:15:27.768833,161.0,0,0,0,23,nan,2145.8,2145.8,6604.04,4.1,1.00e-03,4,0.300,8.0,62,0.0,1354,3504,100.1,78.0,0.0,3.9,3962.42,2641.62
2026-07-13T22:15:34.508316,167.7,0,0,0,24,nan,2145.8,2145.8,6738.91,4.0,1.00e-03,4,0.300,10.0,63,0.0,1354,3504,99.8,78.0,0.0,3.9,4043.35,2695.56
2026-07-13T22:15:41.310176,174.5,0,0,0,25,nan,2145.8,2145.8,6800.91,4.0,1.00e-03,4,0.300,3.0,63,0.0,1354,3504,99.9,81.0,0.0,3.9,4080.55,2720.37
2026-07-13T22:15:48.154747,181.4,1,0,1,0,45824.000000,2144.4,2145.8,6782.84,10.3,4.93e-09,4,0.300,10.0,62,0.0,1354,3504,99.9,78.0,0.0,3.9,4069.70,2713.14
2026-07-13T22:15:54.976369,188.2,1,0,1,1,45824.000000,2144.9,2145.8,6820.93,10.3,4.93e-09,4,0.300,10.0,62,0.0,1354,3504,100.6,77.0,0.0,3.9,4092.56,2728.37
2026-07-13T22:16:01.733892,195.0,1,0,1,2,nan,2145.2,2145.8,6756.69,10.4,4.93e-09,4,0.300,0.0,62,0.0,1354,3504,100.6,82.0,0.0,3.9,4054.01,2702.68
2026-07-13T22:16:08.414489,201.6,1,0,1,3,nan,2145.4,2145.8,6679.85,10.5,4.93e-09,4,0.300,1.0,63,0.0,1354,3504,100.0,79.0,0.0,3.9,4007.91,2671.94
2026-07-13T22:16:15.057470,208.3,1,0,1,4,nan,2145.6,2145.8,6642.54,10.5,4.93e-09,4,0.300,8.0,63,0.0,1354,3504,100.4,76.0,0.0,3.9,3985.52,2657.02
2026-07-13T22:16:21.616320,214.8,1,0,1,5,nan,2145.6,2145.8,6558.32,10.7,4.93e-09,4,0.300,0.0,63,0.0,1354,3504,100.6,81.0,0.0,3.9,3934.99,2623.33
2026-07-13T22:16:28.177489,221.4,1,0,1,6,nan,2145.7,2145.8,6560.74,10.7,4.93e-09,4,0.300,3.0,62,0.0,1354,3504,100.8,76.0,0.0,3.9,3936.44,2624.30
